date,iso_code,continent,country,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
2020-04-15,DEU,Europe,Germany,127584.0,2486.0,3479.429,3254.0,285.0,199.0,1529.627,29.805,41.715,39.013,3.417,2.386,0.75,2739.0,32.838,,,,,4065.0,48.736,,,,,52137.0,0.621,,,tests performed,,,,,,,,,,,,,,76.85,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-04-16,DEU,Europe,Germany,130450.0,2866.0,3178.286,3569.0,315.0,208.857,1563.988,34.361,38.105,42.789,3.777,2.504,0.73,2817.0,33.774,,,,,3865.0,46.338,,,,,51245.0,0.611,,,tests performed,,,,,,,,,,,,,,76.85,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-04-17,DEU,Europe,Germany,133830.0,3380.0,2900.714,3868.0,299.0,213.571,1604.512,40.523,34.777,46.374,3.585,2.561,0.74,2883.0,34.565,,,,,3655.0,43.82,,,,,50353.0,0.6,,,tests performed,,,,,,,,,,,,,,76.85,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-04-18,DEU,Europe,Germany,137439.0,3609.0,2825.857,4110.0,242.0,223.714,1647.781,43.269,33.88,49.276,2.901,2.682,0.76,2933.0,35.164,,,,,3645.0,43.701,,,,,49461.0,0.59,,,tests performed,,,,,,,,,,,,,,76.85,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-04-19,DEU,Europe,Germany,139897.0,2458.0,2774.0,4294.0,184.0,231.571,1677.25,29.469,33.258,51.482,2.206,2.776,0.76,2875.0,34.469,,,,,3505.0,42.022,2022747.0,,24.109,,48569.0,0.579,0.067,14.9,tests performed,,,,,,,,,,,,,,76.85,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,-12330.0,-3.8,7.36,-147.826564647074
2020-04-20,DEU,Europe,Germany,141672.0,1775.0,2665.143,4404.0,110.0,229.286,1698.531,21.281,31.953,52.8,1.319,2.749,0.75,2905.0,34.829,,,,,3382.0,40.547,,,,,49052.0,0.585,,,tests performed,,,,,,,,,,,,,,76.85,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-04-21,DEU,Europe,Germany,143457.0,1785.0,2622.714,4598.0,194.0,232.714,1719.932,21.401,31.444,55.126,2.326,2.79,0.73,2860.0,34.289,,,,,3416.0,40.955,,,,,49535.0,0.59,,,tests performed,,,,,,,,,,,,,,76.85,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-04-22,DEU,Europe,Germany,145694.0,2237.0,2587.143,4879.0,281.0,232.143,1746.751,26.82,31.018,58.495,3.369,2.783,0.71,2744.0,32.898,,,,,3244.0,38.893,,,,,50019.0,0.596,,,tests performed,,,,,,,,,,,,,,76.85,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-04-23,DEU,Europe,Germany,148046.0,2352.0,2513.714,5094.0,215.0,217.857,1774.95,28.199,30.137,61.073,2.578,2.612,0.69,2728.0,32.706,,,,,2997.0,35.932,,,,,50502.0,0.602,,,tests performed,,,,,,,,,,,,,,76.85,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-04-24,DEU,Europe,Germany,150383.0,2337.0,2364.714,5321.0,227.0,207.571,1802.969,28.019,28.351,63.794,2.722,2.489,0.68,2650.0,31.771,,,,,2729.0,32.718,,,,,50985.0,0.608,,,tests performed,,,,,,,,,,,,,,76.85,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-04-25,DEU,Europe,Germany,152438.0,2055.0,2142.714,5500.0,179.0,198.571,1827.606,24.638,25.689,65.94,2.146,2.381,0.68,2543.0,30.488,,,,,2525.0,30.273,,,,,51468.0,0.613,,,tests performed,,,,,,,,,,,,,,76.85,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-04-26,DEU,Europe,Germany,154175.0,1737.0,2039.714,5640.0,140.0,192.286,1848.432,20.825,24.454,67.619,1.678,2.305,0.68,2529.0,30.321,,,,,2387.0,28.618,2386406.0,,28.443,,51951.0,0.619,0.05,20.0,tests performed,,,,,,,,,,,,,,76.85,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,-11659.9,-3.4,3.75,-139.792616474325
2020-04-27,DEU,Europe,Germany,155193.0,1018.0,1931.571,5750.0,110.0,192.286,1860.637,12.205,23.158,68.938,1.319,2.305,0.66,2471.0,29.625,,,,,2237.0,26.82,,,,,51219.0,0.61,,,tests performed,,,,,,,,,,,,,,76.85,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-04-28,DEU,Europe,Germany,156337.0,1144.0,1840.0,5913.0,163.0,187.857,1874.352,13.716,22.06,70.892,1.954,2.252,0.65,2394.0,28.702,,,,,2054.0,24.626,,,,,50488.0,0.602,,,tests performed,,,,,,,,,,,,,,76.85,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-04-29,DEU,Europe,Germany,157641.0,1304.0,1706.714,6115.0,202.0,176.571,1889.986,15.634,20.462,73.314,2.422,2.117,0.63,2313.0,27.731,,,,,1964.0,23.547,,,,,49756.0,0.593,,,tests performed,,,,,,,,,,,,,,76.85,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-04-30,DEU,Europe,Germany,159119.0,1478.0,1581.857,6288.0,173.0,170.571,1907.706,17.72,18.965,75.388,2.074,2.045,0.61,2241.0,26.868,,,,,1768.0,21.197,,,,,49024.0,0.584,,,tests performed,,,,,,,,,,,,,,76.85,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-05-01,DEU,Europe,Germany,160758.0,1639.0,1482.143,6481.0,193.0,165.714,1927.356,19.65,17.77,77.702,2.314,1.987,0.61,2124.0,25.465,,,,,1710.0,20.501,,,,,48292.0,0.576,,,tests performed,,,,,,,,,,,,,,76.85,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-05-02,DEU,Europe,Germany,161703.0,945.0,1323.571,6575.0,94.0,153.571,1938.686,11.33,15.869,78.829,1.127,1.841,0.61,2052.0,24.602,,,,,1540.0,18.463,,,,,47560.0,0.567,,,tests performed,,,,,,,,,,,,,,76.85,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-05-03,DEU,Europe,Germany,162496.0,793.0,1188.714,6649.0,74.0,144.143,1948.193,9.507,14.252,79.716,0.887,1.728,0.62,2018.0,24.194,,,,,1411.0,16.917,2714205.0,,32.35,,46828.0,0.558,0.038,26.3,tests performed,,,,,,,,,,,,,,75.46,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,-11163.0,-3.1,2.85,-133.83519392987
2020-05-04,DEU,Europe,Germany,163175.0,679.0,1140.286,6692.0,43.0,134.571,1956.334,8.141,13.671,80.232,0.516,1.613,0.64,1980.0,23.739,,,,,1363.0,16.341,,,,,48009.0,0.572,,,tests performed,,,,,,,,,,,,,,71.76,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-05-05,DEU,Europe,Germany,163860.0,685.0,1074.714,6831.0,139.0,131.143,1964.547,8.213,12.885,81.898,1.666,1.572,0.66,1906.0,22.851,,,,,1290.0,15.466,,,,,49189.0,0.586,,,tests performed,,,,,,,,,,,,,,71.76,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-05-06,DEU,Europe,Germany,164807.0,947.0,1023.714,6996.0,165.0,125.857,1975.9,11.354,12.273,83.876,1.978,1.509,0.67,1825.0,21.88,,,,,1189.0,14.255,,,,,50370.0,0.6,,,tests performed,,,,,,,,,,,,,,66.2,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-05-07,DEU,Europe,Germany,166091.0,1284.0,996.0,7119.0,123.0,118.714,1991.295,15.394,11.941,85.351,1.475,1.423,0.69,1769.0,21.209,,,,,1162.0,13.931,,,,,51550.0,0.614,,,tests performed,,,,,,,,,,,,,,64.35,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-05-08,DEU,Europe,Germany,167300.0,1209.0,934.571,7266.0,147.0,112.143,2005.789,14.495,11.205,87.113,1.762,1.345,0.71,1662.0,19.926,,,,,1103.0,13.224,,,,,52730.0,0.628,,,tests performed,,,,,,,,,,,,,,64.35,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-05-09,DEU,Europe,Germany,168551.0,1251.0,978.286,7369.0,103.0,113.429,2020.788,14.998,11.729,88.348,1.235,1.36,0.72,1596.0,19.135,,,,,1111.0,13.32,,,,,53911.0,0.643,,,tests performed,,,,,,,,,,,,,,64.35,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-05-10,DEU,Europe,Germany,169218.0,667.0,960.286,7395.0,26.0,106.571,2028.785,7.997,11.513,88.66,0.312,1.278,0.72,1605.0,19.243,,,,,1094.0,13.116,3099843.0,,36.947,,55091.0,0.657,0.026,38.5,tests performed,,,,,,,,,,,,,,64.35,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,-11208.1,-2.97,-0.25,-134.37590585733
2020-05-11,DEU,Europe,Germany,169575.0,357.0,914.286,7417.0,22.0,103.571,2033.065,4.28,10.962,88.924,0.264,1.242,0.72,1590.0,19.063,,,,,1083.0,12.984,,,,,56031.0,0.668,,,tests performed,,,,,,,,,,,,,,64.35,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-05-12,DEU,Europe,Germany,170508.0,933.0,949.714,7533.0,116.0,100.286,2044.251,11.186,11.386,90.314,1.391,1.202,0.73,1499.0,17.972,,,,,1066.0,12.78,,,,,56970.0,0.679,,,tests performed,,,,,,,,,,,,,,64.35,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-05-13,DEU,Europe,Germany,171306.0,798.0,928.429,7634.0,101.0,91.143,2053.818,9.567,11.131,91.525,1.211,1.093,0.73,1386.0,16.617,,,,,1006.0,12.061,,,,,57910.0,0.69,,,tests performed,,,,,,,,,,,,,,64.35,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-05-14,DEU,Europe,Germany,172239.0,933.0,878.286,7723.0,89.0,86.286,2065.004,11.186,10.53,92.592,1.067,1.034,0.72,1318.0,15.802,,,,,921.0,11.042,,,,,58850.0,0.701,,,tests performed,,,,,,,,,,,,,,64.35,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-05-15,DEU,Europe,Germany,173152.0,913.0,836.0,7824.0,101.0,79.714,2075.95,10.946,10.023,93.803,1.211,0.956,0.71,1235.0,14.807,,,,,840.0,10.071,,,,,59790.0,0.713,,,tests performed,,,,,,,,,,,,,,64.35,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-05-16,DEU,Europe,Germany,173772.0,620.0,745.857,7881.0,57.0,73.143,2083.383,7.433,8.942,94.487,0.683,0.877,0.7,1176.0,14.099,,,,,808.0,9.687,,,,,60729.0,0.724,,,tests performed,,,,,,,,,,,,,,61.57,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-05-17,DEU,Europe,Germany,174355.0,583.0,733.857,7914.0,33.0,74.143,2090.373,6.99,8.798,94.882,0.396,0.889,0.72,1128.0,13.524,,,,,778.0,9.328,3531525.0,,42.092,,61669.0,0.735,0.017,58.8,tests performed,,,,,,,,,,,,,,61.57,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,-11468.6,-2.9,-1.51,-137.499086724366
2020-05-18,DEU,Europe,Germany,174697.0,342.0,731.714,7935.0,21.0,74.0,2094.473,4.1,8.773,95.134,0.252,0.887,0.72,1126.0,13.5,,,,,760.0,9.112,,,,,60134.0,0.717,,,tests performed,,,,,,,,,,,,,,61.57,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-05-19,DEU,Europe,Germany,175210.0,513.0,671.714,8007.0,72.0,67.714,2100.624,6.15,8.053,95.997,0.863,0.812,0.73,1088.0,13.044,,,,,684.0,8.201,,,,,58600.0,0.698,,,tests performed,,,,,,,,,,,,,,59.72,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-05-20,DEU,Europe,Germany,176007.0,797.0,671.571,8090.0,83.0,65.143,2110.179,9.555,8.052,96.992,0.995,0.781,0.74,1021.0,12.241,,,,,646.0,7.745,,,,,57065.0,0.68,,,tests performed,,,,,,,,,,,,,,59.72,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-05-21,DEU,Europe,Germany,176752.0,745.0,644.714,8147.0,57.0,60.571,2119.111,8.932,7.73,97.676,0.683,0.726,0.73,1000.0,11.989,,,,,622.0,7.457,,,,,55531.0,0.662,,,tests performed,,,,,,,,,,,,,,59.72,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-05-22,DEU,Europe,Germany,177212.0,460.0,580.0,8174.0,27.0,50.0,2124.626,5.515,6.954,98.0,0.324,0.599,0.71,975.0,11.689,,,,,557.0,6.678,,,,,53996.0,0.644,,,tests performed,,,,,,,,,,,,,,59.72,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-05-23,DEU,Europe,Germany,177850.0,638.0,582.571,8216.0,42.0,47.857,2132.275,7.649,6.985,98.503,0.504,0.574,0.72,931.0,11.162,,,,,527.0,6.318,,,,,52462.0,0.625,,,tests performed,,,,,,,,,,,,,,59.72,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-05-24,DEU,Europe,Germany,178281.0,431.0,560.857,8247.0,31.0,47.571,2137.443,5.167,6.724,98.875,0.372,0.57,0.73,900.0,10.79,,,,,518.0,6.21,3888014.0,,46.341,,50927.0,0.607,0.015,66.7,tests performed,,,,,,,,,,,,,,59.72,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,-11256.1,-2.73,1.25,-134.951386400968
2020-05-25,DEU,Europe,Germany,178570.0,289.0,553.286,8257.0,10.0,46.0,2140.908,3.465,6.633,98.995,0.12,0.552,0.74,885.0,10.61,,,,,513.0,6.15,,,,,51980.0,0.62,,,tests performed,,,,,,,,,,,,,,59.72,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-05-26,DEU,Europe,Germany,179002.0,432.0,541.714,8302.0,45.0,42.143,2146.087,5.179,6.495,99.534,0.54,0.505,0.74,816.0,9.783,,,,,522.0,6.258,,,,,53033.0,0.632,,,tests performed,,,,,,,,,,,,,,59.72,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-05-27,DEU,Europe,Germany,179364.0,362.0,479.571,8349.0,47.0,37.0,2150.427,4.34,5.75,100.098,0.563,0.444,0.75,751.0,9.004,,,,,490.0,5.875,,,,,54086.0,0.645,,,tests performed,,,,,,,,,,,,,,59.72,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-05-28,DEU,Europe,Germany,179717.0,353.0,423.571,8411.0,62.0,37.714,2154.659,4.232,5.078,100.841,0.743,0.452,0.76,726.0,8.704,,,,,457.0,5.479,,,,,55138.0,0.657,,,tests performed,,,,,,,,,,,,,,59.72,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-05-29,DEU,Europe,Germany,180458.0,741.0,463.714,8450.0,39.0,39.429,2163.543,8.884,5.56,101.309,0.468,0.473,0.81,725.0,8.692,,,,,480.0,5.755,,,,,56191.0,0.67,,,tests performed,,,,,,,,,,,,,,59.72,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-05-30,DEU,Europe,Germany,181196.0,738.0,478.0,8489.0,39.0,39.0,2172.391,8.848,5.731,101.776,0.468,0.468,0.82,716.0,8.584,,,,,446.0,5.347,,,,,57244.0,0.682,,,tests performed,,,,,,,,,,,,,,59.72,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-05-31,DEU,Europe,Germany,181482.0,286.0,457.286,8500.0,11.0,36.143,2175.82,3.429,5.482,101.908,0.132,0.433,0.81,699.0,8.38,,,,,437.0,5.239,4296092.0,,51.205,,58297.0,0.695,0.011,90.9,tests performed,,,,,,,,,,,,,,59.72,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,-11580.2,-2.7,-1.9,-138.837078988325
2020-06-01,DEU,Europe,Germany,181815.0,333.0,463.571,8511.0,11.0,36.286,2179.812,3.992,5.558,102.04,0.132,0.435,0.8,698.0,8.368,,,,,421.0,5.047,,,,,56955.0,0.679,,,tests performed,,,,,,,,,,,,,,59.72,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-06-02,DEU,Europe,Germany,182028.0,213.0,432.286,8522.0,11.0,31.429,2182.366,2.554,5.183,102.172,0.132,0.377,0.77,694.0,8.32,,,,,367.0,4.4,,,,,55613.0,0.663,,,tests performed,,,,,,,,,,,,,,59.72,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-06-03,DEU,Europe,Germany,182370.0,342.0,429.429,8551.0,29.0,28.857,2186.466,4.1,5.148,102.519,0.348,0.346,0.78,635.0,7.613,,,,,338.0,4.052,,,,,54271.0,0.647,,,tests performed,,,,,,,,,,,,,,59.72,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-06-04,DEU,Europe,Germany,182764.0,394.0,435.286,8581.0,30.0,24.286,2191.19,4.724,5.219,102.879,0.36,0.291,0.79,600.0,7.194,,,,,341.0,4.088,,,,,52930.0,0.631,,,tests performed,,,,,,,,,,,,,,59.72,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-06-05,DEU,Europe,Germany,183271.0,507.0,401.857,8613.0,32.0,23.286,2197.269,6.079,4.818,103.263,0.384,0.279,0.81,588.0,7.05,,,,,318.0,3.813,,,,,51588.0,0.615,,,tests performed,,,,,,,,,,,,,,59.72,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-06-06,DEU,Europe,Germany,183678.0,407.0,354.571,8646.0,33.0,22.429,2202.148,4.88,4.251,103.658,0.396,0.269,0.82,562.0,6.738,,,,,309.0,3.705,,,,,50246.0,0.599,,,tests performed,,,,,,,,,,,,,,59.72,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-06-07,DEU,Europe,Germany,183979.0,301.0,356.714,8668.0,22.0,24.0,2205.757,3.609,4.277,103.922,0.264,0.288,0.84,567.0,6.798,,,,,307.0,3.681,4638420.0,,55.285,,48904.0,0.583,0.009,111.1,tests performed,,,,,,,,,,,,,,59.72,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,-11262.1,-2.53,1.88,-135.023321468923
2020-06-08,DEU,Europe,Germany,184193.0,214.0,339.714,8674.0,6.0,23.286,2208.323,2.566,4.073,103.994,0.072,0.279,0.86,546.0,6.546,,,,,306.0,3.669,,,,,48611.0,0.579,,,tests performed,,,,,,,,,,,,,,59.72,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-06-09,DEU,Europe,Germany,184543.0,350.0,359.286,8711.0,37.0,27.0,2212.519,4.196,4.308,104.438,0.444,0.324,0.88,522.0,6.258,,,,,311.0,3.729,,,,,48318.0,0.576,,,tests performed,,,,,,,,,,,,,,59.72,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-06-10,DEU,Europe,Germany,184861.0,318.0,355.857,8729.0,18.0,25.429,2216.331,3.813,4.266,104.654,0.216,0.305,0.89,488.0,5.851,,,,,300.0,3.597,,,,,48026.0,0.572,,,tests performed,,,,,,,,,,,,,,59.72,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-06-11,DEU,Europe,Germany,185416.0,555.0,378.857,8755.0,26.0,24.857,2222.985,6.654,4.542,104.965,0.312,0.298,0.9,453.0,5.431,,,,,284.0,3.405,,,,,47733.0,0.569,,,tests performed,,,,,,,,,,,,,,59.72,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-06-12,DEU,Europe,Germany,185674.0,258.0,343.286,8763.0,8.0,21.429,2226.079,3.093,4.116,105.061,0.096,0.257,0.88,453.0,5.431,,,,,266.0,3.189,,,,,47440.0,0.565,,,tests performed,,,,,,,,,,,,,,59.72,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-06-13,DEU,Europe,Germany,186022.0,348.0,334.857,8781.0,18.0,19.286,2230.251,4.172,4.015,105.277,0.216,0.231,0.92,442.0,5.299,,,,,282.0,3.381,,,,,47147.0,0.562,,,tests performed,,,,,,,,,,,,,,59.72,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-06-14,DEU,Europe,Germany,186269.0,247.0,327.143,8787.0,6.0,17.0,2233.212,2.961,3.922,105.349,0.072,0.204,0.96,438.0,5.251,,,,,276.0,3.309,4966400.0,,59.194,,46854.0,0.558,0.009,111.1,tests performed,,,,,,,,,,,,,,59.72,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,-11108.0,-2.4,0.94,-133.175789140284
2020-06-15,DEU,Europe,Germany,186461.0,192.0,324.0,8791.0,4.0,16.714,2235.514,2.302,3.884,105.397,0.048,0.2,1.02,434.0,5.203,,,,,291.0,3.489,,,,,48015.0,0.572,,,tests performed,,,,,,,,,,,,,,59.72,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-06-16,DEU,Europe,Germany,186839.0,378.0,328.0,8800.0,9.0,12.714,2240.046,4.532,3.932,105.505,0.108,0.152,1.09,422.0,5.059,,,,,296.0,3.549,,,,,49175.0,0.586,,,tests performed,,,,,,,,,,,,,,59.72,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-06-17,DEU,Europe,Germany,187184.0,345.0,331.857,8830.0,30.0,14.429,2244.182,4.136,3.979,105.864,0.36,0.173,1.15,409.0,4.904,,,,,317.0,3.801,,,,,50335.0,0.6,,,tests performed,,,,,,,,,,,,,,59.72,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-06-18,DEU,Europe,Germany,187764.0,580.0,335.429,8856.0,26.0,14.429,2251.136,6.954,4.022,106.176,0.312,0.173,1.23,398.0,4.772,,,,,308.0,3.693,,,,,51495.0,0.614,,,tests performed,,,,,,,,,,,,,,63.43,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-06-19,DEU,Europe,Germany,188534.0,770.0,408.571,8872.0,16.0,15.571,2260.368,9.232,4.898,106.368,0.192,0.187,1.28,377.0,4.52,,,,,325.0,3.896,,,,,52656.0,0.628,,,tests performed,,,,,,,,,,,,,,63.43,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2020-06-20,DEU,Europe,Germany,189135.0,601.0,444.714,8883.0,11.0,14.571,2267.573,7.205,5.332,106.5,0.132,0.175,1.29,362.0,4.34,,,,,326.0,3.908,,,,,53816.0,0.641,,,tests performed,,,,,,,,,,,,,,63.43,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
